record_id,site_code,site_name,year,month,scope,basis,fuel_category,fuel_type,fuel_code,consumption_amount,consumption_unit,emission_factor_id,co2_tco2e,ch4_tco2e,n2o_tco2e,hfcs_tco2e,total_tco2e,data_quality,verification_body,verification_level,source_system,synced_at,created_at,updated_at,updated_by
GHG-S12-2024-0530,SITE-WH01,인천 물류지원센터,2024,1,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,539030.0,kWh,EF-KEPCO-2023,247.7382,0.0,0.0,0.0,247.7382,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:52:00,user_ghg
GHG-S12-2024-0531,SITE-WH01,인천 물류지원센터,2024,2,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,523629.0,kWh,EF-KEPCO-2023,237.0879,0.0,0.0,0.0,237.0879,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:02:00,user_ghg
GHG-S12-2024-0532,SITE-WH01,인천 물류지원센터,2024,2,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,523629.0,kWh,EF-KEPCO-2023,240.6599,0.0,0.0,0.0,240.6599,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:05:00,user_ghg
GHG-S12-2024-0533,SITE-WH01,인천 물류지원센터,2024,3,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,492828.0,kWh,EF-KEPCO-2023,223.1418,0.0,0.0,0.0,223.1418,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:16:00,user_ghg
GHG-S12-2024-0534,SITE-WH01,인천 물류지원센터,2024,3,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,492828.0,kWh,EF-KEPCO-2023,226.5037,0.0,0.0,0.0,226.5037,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:07:00,user_ghg
GHG-S12-2024-0535,SITE-WH01,인천 물류지원센터,2024,4,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,472293.0,kWh,EF-KEPCO-2023,213.8441,0.0,0.0,0.0,213.8441,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:55:00,user_ghg
GHG-S12-2024-0536,SITE-WH01,인천 물류지원센터,2024,4,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,472293.0,kWh,EF-KEPCO-2023,217.0659,0.0,0.0,0.0,217.0659,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:52:00,user_ghg
GHG-S12-2024-0537,SITE-WH01,인천 물류지원센터,2024,5,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,487694.0,kWh,EF-KEPCO-2023,220.8176,0.0,0.0,0.0,220.8176,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:42:00,user_ghg
GHG-S12-2024-0538,SITE-WH01,인천 물류지원센터,2024,5,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,487694.0,kWh,EF-KEPCO-2023,224.1442,0.0,0.0,0.0,224.1442,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:29:00,user_ghg
GHG-S12-2024-0539,SITE-WH01,인천 물류지원센터,2024,6,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,554431.0,kWh,EF-KEPCO-2023,251.0344,0.0,0.0,0.0,251.0344,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:03:00,user_ghg
GHG-S12-2024-0540,SITE-WH01,인천 물류지원센터,2024,6,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,554431.0,kWh,EF-KEPCO-2023,254.8165,0.0,0.0,0.0,254.8165,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:33:00,user_ghg
GHG-S12-2024-0541,SITE-WH01,인천 물류지원센터,2024,7,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,590366.0,kWh,EF-KEPCO-2023,267.3052,0.0,0.0,0.0,267.3052,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:39:00,user_ghg
GHG-S12-2024-0542,SITE-WH01,인천 물류지원센터,2024,7,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,590366.0,kWh,EF-KEPCO-2023,271.3322,0.0,0.0,0.0,271.3322,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:40:00,user_ghg
GHG-S12-2024-0543,SITE-WH01,인천 물류지원센터,2024,8,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,585233.0,kWh,EF-KEPCO-2023,264.981,0.0,0.0,0.0,264.981,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:48:00,user_ghg
GHG-S12-2024-0544,SITE-WH01,인천 물류지원센터,2024,8,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,585233.0,kWh,EF-KEPCO-2023,268.9731,0.0,0.0,0.0,268.9731,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:13:00,user_ghg
GHG-S12-2024-0545,SITE-WH01,인천 물류지원센터,2024,9,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,503095.0,kWh,EF-KEPCO-2023,227.7906,0.0,0.0,0.0,227.7906,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:35:00,user_ghg
GHG-S12-2024-0546,SITE-WH01,인천 물류지원센터,2024,9,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,503095.0,kWh,EF-KEPCO-2023,231.2225,0.0,0.0,0.0,231.2225,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:59:00,user_ghg
GHG-S12-2024-0547,SITE-WH01,인천 물류지원센터,2024,10,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,487694.0,kWh,EF-KEPCO-2023,220.8176,0.0,0.0,0.0,220.8176,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:28:00,user_ghg
GHG-S12-2024-0548,SITE-WH01,인천 물류지원센터,2024,10,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,487694.0,kWh,EF-KEPCO-2023,224.1442,0.0,0.0,0.0,224.1442,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:07:00,user_ghg
GHG-S12-2024-0549,SITE-WH01,인천 물류지원센터,2024,11,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,503095.0,kWh,EF-KEPCO-2023,227.7906,0.0,0.0,0.0,227.7906,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:40:00,user_ghg
GHG-S12-2024-0550,SITE-WH01,인천 물류지원센터,2024,11,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,503095.0,kWh,EF-KEPCO-2023,231.2225,0.0,0.0,0.0,231.2225,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:45:00,user_ghg
GHG-S12-2024-0551,SITE-WH01,인천 물류지원센터,2024,12,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,523629.0,kWh,EF-KEPCO-2023,237.0879,0.0,0.0,0.0,237.0879,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:19:00,user_ghg
GHG-S12-2024-0552,SITE-WH01,인천 물류지원센터,2024,12,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,523629.0,kWh,EF-KEPCO-2023,240.6599,0.0,0.0,0.0,240.6599,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:00:00,user_ghg
